log_id,driver_id,date,timestamp,cumulative_earnings,elapsed_hours,current_velocity,target_velocity,velocity_delta,trips_completed,forecast_status,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,goal_id,shift_start_time,shift_end_time,target_earnings,target_hours,current_earnings,current_hours,status,earnings_velocity,goal_completion_forecast,trip_id,start_time,end_time,duration_min,distance_km,fare,surge_multiplier,pickup_location,dropoff_location,trip_status,hour_of_day,is_morning_rush,is_lunch_rush,trip_rate,velocity_last_1,velocity_last_2,velocity_last_3,rolling_velocity_3,rolling_velocity_5,goal_pressure,target
VEL112,DRV118,2024-02-06,1900-01-01 07:03:00,467.0556832194519,5.97,71.01053394779926,170.0,-92.28,3,at_risk,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP167,17:29:00,17:00:00,31.0,17.4,210.0,1.5,Connaught Place,Gurgaon Cyber City,completed,7.0,0,0,0.4881858472581148,77.72,77.72,77.72,77.72,129.89600000000002,92.28,77.72
VEL112,DRV118,2024-02-06,1900-01-01 07:03:00,464.0,5.97,77.72,170.0,-92.28,3,at_risk,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP191,17:17:00,17:48:00,31.0,17.9,213.0,1.3,South Delhi,Colaba,completed,7.0,0,0,0.5025125628140704,77.72,77.72,77.72,77.72,129.89600000000002,92.28,208.16
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1456.1075850900302,2.82,536.1084834684754,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL200,08:43:00,17:53:00,1331.0,8.2,795.0,7.9,achieved,100.63,on_track,TRIP048,06:36:00,06:14:00,38.0,10.4,351.0,1.2,Indiranagar,Hitec City,completed,19.0,0,0,1.6626000948161528,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
VEL021,DRV080,2024-02-06,1900-01-01 07:38:00,626.491952773677,2.68,234.95127506815822,172.0,60.46,2,ahead,Rahul Driver80,Kolkata,full_day,7.3,172,41,4.7,GOAL079,09:22:00,16:32:00,1290.0,7.7,215.0,5.3,at_risk,40.57,on_track,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,0.7329757948497488,232.46,377.93,189.2,334.75,287.222,-60.46000000000001,416.94
VEL127,DRV082,2024-02-06,1900-01-01 07:38:00,161.82988805148528,6.04,28.264259089290814,201.0,-174.68,7,at_risk,Anita Driver82,Pune,morning,7.0,204,34,4.6,GOAL081,08:07:00,18:17:00,1593.0,9.8,363.0,2.4,at_risk,151.25,ahead,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,1.0916208881327045,377.93,377.93,189.2,334.75,287.222,174.68,600.0
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1462.9887764505518,2.82,510.4977082996398,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL001,06:30:00,14:30:00,1400.0,8.0,1423.0,7.5,achieved,189.73,on_track,TRIP151,13:37:00,13:15:00,38.0,16.8,381.0,1.5,Powai,Banjara Hills,completed,19.0,0,0,1.725216209152502,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
VEL029,DRV057,2024-02-06,1900-01-01 08:32:00,2033.161137730188,2.87,590.3430104849663,183.0,526.41,14,ahead,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,4.919894321644764,600.0,600.0,366.06,307.51666666666665,287.222,-417.0,120.39
VEL056,DRV011,2024-02-06,1900-01-01 09:42:00,2039.9193519150194,6.99,291.44668196068136,189.0,104.13,5,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,9.0,0,0,0.7512414527426019,293.13,293.13,293.13,300.50333333333333,443.724,-104.13,293.13
VEL072,DRV009,2024-02-06,1900-01-01 19:35:00,668.4082442262321,4.3,164.94763299888263,188.0,-34.51,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL208,06:48:00,12:58:00,1776.0,9.0,1771.0,4.7,achieved,376.81,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.153212185270579,153.49,153.49,153.49,156.58,443.724,34.50999999999999,162.76
VEL066,DRV109,2024-02-06,1900-01-01 10:22:00,658.0,6.15,106.99,178.0,-71.01,11,at_risk,Naveen Driver109,Delhi,morning,7.8,197,38,5.0,GOAL108,10:00:00,20:10:00,1602.0,7.9,1027.0,7.0,in_progress,146.71,ahead,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.7886178861788617,106.99,77.67,77.72,120.09000000000002,129.89600000000002,71.01,341.89
VEL113,DRV107,2024-02-06,1900-01-01 10:22:00,389.14582966581764,1.13,340.22271456758483,183.0,157.71,9,ahead,Priya Driver107,Mumbai,full_day,7.3,190,39,4.9,GOAL106,06:02:00,12:12:00,1172.0,8.3,456.0,6.6,in_progress,69.09,at_risk,TRIP001,06:45:00,07:03:00,18.0,8.2,145.0,1.0,Andheri West,BKC,completed,10.0,0,0,8.405841969545182,340.71,340.71,340.71,340.71,340.71,-157.70999999999998,340.71
VEL076,DRV082,2024-02-06,1900-01-01 07:38:00,2158.0,5.71,377.93,198.0,179.93,15,ahead,Anita Driver82,Pune,morning,7.0,204,34,4.6,GOAL081,08:07:00,18:17:00,1593.0,9.8,363.0,2.4,at_risk,151.25,ahead,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,2.626970227670753,377.93,377.93,189.2,334.75,287.222,-179.93,26.32
VEL161,DRV085,2024-02-06,1900-01-01 07:38:00,522.0,6.98,74.79,189.0,-114.21,7,at_risk,Priya Driver85,Kolkata,evening,8.1,195,21,4.6,GOAL084,09:29:00,19:39:00,1580.0,8.3,878.0,4.2,achieved,209.05,at_risk,TRIP174,12:18:00,12:44:00,26.0,18.8,215.0,1.4,Gurgaon Cyber City,Hitec City,completed,7.0,0,0,1.002865329512894,74.79,74.79,189.2,74.79,287.222,114.21,74.79
VEL119,DRV100,2024-02-06,1900-01-01 07:28:00,1560.1383520034178,2.33,616.7299707905594,198.0,472.82,11,ahead,Deepa Driver100,Chennai,full_day,8.4,171,38,4.5,GOAL099,07:46:00,15:56:00,1357.0,6.8,248.0,5.5,in_progress,45.09,ahead,TRIP105,15:15:00,15:38:00,23.0,17.0,279.0,1.3,Secunderabad,Hinjewadi,completed,7.0,0,0,4.5660957000470015,600.0,600.0,340.71,600.0,340.71,-402.0,600.0
VEL183,DRV004,2024-02-06,1900-01-01 19:35:00,1936.0,1.01,600.0,191.0,1725.83,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,8.910891089108912,600.0,600.0,600.0,600.0,600.0,-409.0,600.0
VEL148,DRV009,2024-02-06,1900-01-01 19:35:00,238.82247955364045,1.45,161.61671306951357,187.0,-24.24,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL009,14:00:00,20:00:00,1100.0,6.0,384.0,2.0,in_progress,192.0,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,5.911204720470969,153.49,153.49,153.49,156.58,443.724,24.24000000000001,162.76
VEL074,DRV088,2024-02-06,1900-01-01 07:38:00,1383.3669194961058,0.85,593.178139592945,198.0,1426.71,15,ahead,Lakshmi Driver88,Bangalore,afternoon,7.8,191,43,4.8,GOAL087,08:31:00,14:41:00,1229.0,8.0,769.0,3.1,at_risk,248.06,at_risk,TRIP038,08:26:00,08:51:00,25.0,15.5,187.0,1.4,Hinjewadi,Worli,completed,7.0,0,0,18.16278030644616,600.0,189.2,189.2,207.93666666666664,287.222,-402.0,600.0
VEL177,DRV055,2024-02-06,1900-01-01 08:32:00,1974.2104565157347,7.44,297.70568548435165,169.0,96.46,9,ahead,Lakshmi Driver55,Mumbai,evening,6.9,184,35,4.6,GOAL054,08:34:00,16:44:00,1551.0,8.7,758.0,2.5,achieved,303.2,on_track,TRIP075,09:45:00,09:12:00,27.0,11.8,182.0,1.1,Malad,Kharadi,completed,8.0,0,0,1.1466750006189623,265.46,600.0,366.06,307.51666666666665,287.222,-96.45999999999998,99.87
VEL093,DRV025,2024-02-06,1900-01-01 07:38:00,515.2900751033995,3.22,164.46928752424307,186.0,-26.37,13,at_risk,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,3.8764728189488658,159.63,159.63,159.63,246.22666666666666,443.724,26.370000000000005,449.4
VEL088,DRV041,2024-02-06,1900-01-01 08:32:00,2241.599348679739,5.04,435.7573955735221,191.0,254.24,14,ahead,Sanjay Driver41,Mumbai,full_day,8.5,172,13,4.4,GOAL040,08:49:00,14:59:00,1216.0,8.7,549.0,4.1,at_risk,133.9,ahead,TRIP096,06:12:00,06:40:00,28.0,16.5,361.0,1.1,Worli,Koramangala,completed,8.0,0,0,2.8372346941131052,445.24,49.8,49.8,49.8,81.652,-254.24,563.04
VEL002,DRV028,2024-02-06,1900-01-01 07:38:00,358.693494190586,1.47,254.67879140927343,175.0,73.3,2,ahead,Manoj Driver28,Ahmedabad,afternoon,9.2,193,45,4.7,GOAL027,07:37:00,16:47:00,1564.0,7.6,362.0,5.4,in_progress,67.04,on_track,TRIP059,17:53:00,17:23:00,30.0,17.7,260.0,1.6,Goregaon,Bandra,completed,7.0,1,0,1.4425069920766582,248.3,126.81,600.0,126.81,443.724,-73.30000000000001,600.0
VEL112,DRV118,2024-02-06,1900-01-01 07:03:00,463.1906878538041,5.97,78.0301480891166,170.0,-92.28,3,at_risk,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP191,17:17:00,17:48:00,31.0,17.9,213.0,1.3,South Delhi,Colaba,completed,7.0,0,0,0.5356224649064555,77.72,77.72,77.72,77.72,129.89600000000002,92.28,208.16
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1053.372537779173,1.3,620.1350454438655,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.882310293158678,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,600.0
VEL016,DRV103,2024-02-06,1900-01-01 07:28:00,243.73684716395945,1.47,159.3401702484209,171.43,-4.76,1,at_risk,Amit Driver103,Bangalore,afternoon,7.7,192,21,4.9,GOAL102,09:59:00,17:09:00,1537.0,8.8,862.0,3.2,in_progress,269.38,at_risk,TRIP163,13:01:00,13:39:00,38.0,12.4,210.0,1.1,Goregaon,Gurgaon Cyber City,completed,7.0,1,0,0.6726251884081959,166.67,340.71,340.71,340.71,340.71,4.760000000000019,32.91
VEL015,DRV095,2024-02-06,1900-01-01 07:38:00,403.0,2.13,189.2,157.14,32.06,2,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP007,10:48:00,11:15:00,27.0,13.8,245.0,1.0,Andheri,Malad,completed,7.0,1,0,0.9389671361502347,189.2,189.2,189.2,207.93666666666664,287.222,-32.06,189.2
VEL151,DRV056,2024-02-06,1900-01-01 08:32:00,176.99522548847662,3.76,48.46310325766329,183.0,-134.6,5,at_risk,Neha Driver56,Delhi,evening,9.1,199,36,4.6,GOAL055,06:39:00,16:49:00,1626.0,6.4,1311.0,3.8,achieved,345.0,at_risk,TRIP075,09:45:00,09:12:00,27.0,11.8,182.0,1.1,Malad,Kharadi,completed,8.0,0,0,1.4191012713074986,48.4,600.0,366.06,307.51666666666665,287.222,134.6,48.4
VEL144,DRV031,2024-02-06,1900-01-01 10:28:00,959.0914422517878,7.61,129.26784193715574,182.0,-55.19,2,at_risk,Lakshmi Driver31,Hyderabad,morning,7.2,179,10,4.5,GOAL030,06:06:00,15:16:00,1282.0,6.6,782.0,5.5,at_risk,142.18,ahead,TRIP073,07:31:00,07:59:00,28.0,13.4,154.0,1.5,Hitec City,Powai,completed,10.0,0,0,0.2808453531065859,126.81,126.81,600.0,126.81,443.724,55.19,126.81
VEL164,DRV042,2024-02-06,1900-01-01 08:32:00,2237.999800508373,3.7,603.2384092958396,168.0,436.86,5,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP051,09:57:00,09:30:00,33.0,14.7,363.0,1.3,BKC,Goregaon,completed,8.0,0,0,1.276061364398762,600.0,209.06,209.06,469.68666666666667,365.43600000000004,-432.0,600.0
VEL092,DRV024,2024-02-06,1900-01-01 07:38:00,2394.9463332402115,3.55,658.2197008760525,186.0,488.93,11,ahead,Manoj Driver24,Hyderabad,afternoon,9.4,186,17,4.9,GOAL023,10:39:00,17:49:00,1487.0,8.2,289.0,6.5,achieved,44.46,ahead,TRIP026,08:02:00,08:31:00,29.0,17.2,285.0,1.2,Andheri West,Hinjewadi,completed,7.0,0,0,2.92172020410797,600.0,159.63,159.63,246.22666666666666,443.724,-414.0,600.0
VEL119,DRV100,2024-02-06,1900-01-01 07:28:00,1566.3069534134002,2.33,583.098813742959,198.0,472.82,11,ahead,Deepa Driver100,Chennai,full_day,8.4,171,38,4.5,GOAL099,07:46:00,15:56:00,1357.0,6.8,248.0,5.5,in_progress,45.09,ahead,TRIP105,15:15:00,15:38:00,23.0,17.0,279.0,1.3,Secunderabad,Hinjewadi,completed,7.0,0,0,4.801692249515349,600.0,600.0,340.71,600.0,340.71,-402.0,600.0
VEL148,DRV009,2024-02-06,1900-01-01 19:35:00,234.65128899366002,1.45,156.1047759034657,187.0,-24.24,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL009,14:00:00,20:00:00,1100.0,6.0,384.0,2.0,in_progress,192.0,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.637744459391298,153.49,153.49,153.49,156.58,443.724,24.24000000000001,162.76
VEL201,DRV095,2024-02-06,1900-01-01 11:15:00,1660.7530154829249,2.93,598.5033938953122,200.0,366.89,5,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP007,10:48:00,11:15:00,27.0,13.8,245.0,1.0,Andheri,Malad,completed,11.0,0,0,1.6807048672903084,245.41,245.41,189.2,352.57,287.222,-366.89,566.89
VEL026,DRV068,2024-02-06,1900-01-01 08:32:00,927.1425998488701,6.85,150.07179908197233,192.0,-56.67,6,at_risk,Deepa Driver68,Kolkata,evening,8.9,192,39,4.9,GOAL067,06:47:00,16:57:00,1598.0,6.5,1420.0,4.5,at_risk,315.56,on_track,TRIP160,10:40:00,10:01:00,21.0,19.7,192.0,1.5,BKC,Kharadi,completed,8.0,0,0,0.8015397525400434,295.58,295.58,189.2,210.98000000000002,287.222,56.66999999999999,202.03
VEL218,DRV095,2024-02-06,1900-01-01 11:15:00,2311.322045986257,1.53,563.26721527144,165.0,1342.84,10,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP007,10:48:00,11:15:00,27.0,13.8,245.0,1.0,Andheri,Malad,completed,11.0,0,0,6.558756968031127,566.89,566.89,245.41,577.9266666666666,444.91999999999996,-435.0,600.0
VEL116,DRV096,2024-02-06,1900-01-01 07:28:00,2189.0,4.36,502.06,199.0,303.06,12,ahead,Rahul Driver96,Bangalore,morning,7.9,205,45,4.6,GOAL095,08:33:00,14:43:00,1199.0,9.7,852.0,3.8,achieved,224.21,ahead,TRIP013,09:45:00,10:22:00,37.0,22.5,468.0,1.3,Cyber City,South Delhi,completed,7.0,0,0,2.7522935779816513,271.05,271.05,271.05,348.05333333333334,340.71,-303.06,502.06
VEL083,DRV053,2024-02-06,1900-01-01 08:32:00,1710.8412942715847,5.37,329.4354103026908,175.0,143.99,7,ahead,Deepa Driver53,Bangalore,evening,8.2,182,28,4.7,GOAL052,10:55:00,16:05:00,1441.0,7.9,294.0,2.2,at_risk,133.64,ahead,TRIP034,16:58:00,16:34:00,36.0,9.2,390.0,1.1,Secunderabad,Goregaon,completed,8.0,0,0,1.2963415127992999,318.99,159.72,366.06,194.17,287.222,-143.99,318.99
VEL029,DRV057,2024-02-06,1900-01-01 08:32:00,2032.5833582157254,2.87,576.6065674756882,183.0,526.41,14,ahead,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,5.157713168667651,600.0,600.0,366.06,307.51666666666665,287.222,-417.0,120.39
VEL104,DRV039,2024-02-06,1900-01-01 10:28:00,667.0,1.57,424.84,201.0,223.84,12,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP091,13:37:00,13:03:00,26.0,8.9,425.0,1.0,Koramangala,Malad,completed,10.0,0,0,7.643312101910828,209.31,209.31,209.31,281.15333333333336,330.554,-223.83999999999997,424.84
VEL113,DRV107,2024-02-06,1900-01-01 10:22:00,381.443734337084,1.13,341.9259716169855,183.0,157.71,9,ahead,Priya Driver107,Mumbai,full_day,7.3,190,39,4.9,GOAL106,06:02:00,12:12:00,1172.0,8.3,456.0,6.6,in_progress,69.09,at_risk,TRIP168,06:36:00,06:10:00,34.0,17.5,325.0,1.6,Gurgaon Cyber City,Bandra,completed,10.0,0,0,8.15650725889393,340.71,340.71,340.71,340.71,340.71,-157.70999999999998,340.71
VEL201,DRV095,2024-02-06,1900-01-01 11:15:00,1661.0,2.93,566.89,200.0,366.89,5,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP112,10:04:00,10:40:00,36.0,9.6,164.0,1.5,Indiranagar,Koramangala,completed,11.0,0,0,1.706484641638225,566.89,245.41,245.41,459.73,362.75999999999993,-366.89,600.0
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,878.4125970942505,0.54,558.6755959126842,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,22.98217877090672,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL118,DRV008,2024-02-06,1900-01-01 19:35:00,186.2419142863312,5.86,29.480713971611195,199.0,-168.45,12,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,1.990062121928792,127.42,127.42,600.0,95.13,297.07800000000003,168.45,30.55
VEL069,DRV039,2024-02-06,1900-01-01 10:28:00,1434.8328409201306,1.42,571.9674327463873,173.0,838.97,10,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP091,13:37:00,13:03:00,26.0,8.9,425.0,1.0,Koramangala,Malad,completed,10.0,0,0,6.738501698949653,600.0,600.0,600.0,600.0,443.724,-427.0,600.0
VEL081,DRV039,2024-02-06,1900-01-01 10:28:00,1024.3654220611838,4.94,206.39954675845877,182.0,27.31,3,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP091,13:37:00,13:03:00,26.0,8.9,425.0,1.0,Koramangala,Malad,completed,10.0,0,0,0.6114694731044257,600.0,600.0,600.0,469.77,443.724,-27.310000000000002,209.31
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1063.9872866443175,1.3,602.0405580540142,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.9003142316693,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,127.42
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1467.3701816075136,2.82,558.5001684782773,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL001,06:30:00,14:30:00,1400.0,8.0,1423.0,7.5,achieved,189.73,on_track,TRIP048,06:36:00,06:14:00,38.0,10.4,351.0,1.2,Indiranagar,Hitec City,completed,19.0,0,0,1.7893580452536009,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
VEL021,DRV080,2024-02-06,1900-01-01 07:38:00,621.1825137091033,2.68,231.4878980916476,172.0,60.46,2,ahead,Rahul Driver80,Kolkata,full_day,7.3,172,41,4.7,GOAL079,09:22:00,16:32:00,1290.0,7.7,215.0,5.3,at_risk,40.57,on_track,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,0.7614148113549107,232.46,377.93,189.2,334.75,287.222,-60.46000000000001,416.94
VEL017,DRV079,2024-02-06,1900-01-01 07:38:00,1510.2397241188469,7.04,207.57791047991444,201.0,13.91,13,ahead,Kavitha Driver79,Mumbai,morning,6.3,178,46,4.7,GOAL078,09:57:00,19:07:00,1535.0,8.5,1130.0,4.8,at_risk,235.42,at_risk,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,1.8177007719327127,214.91,377.93,189.2,334.75,287.222,-13.909999999999997,600.0
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,890.2035726993506,0.54,587.4390190622173,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,25.452127544630464,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL114,DRV113,2024-02-06,1900-01-01 10:22:00,2168.651884215106,6.56,329.1249507026558,165.0,165.49,7,ahead,Deepa Driver113,Hyderabad,full_day,9.4,191,31,4.5,GOAL112,07:19:00,16:29:00,1209.0,8.5,567.0,4.7,at_risk,120.64,at_risk,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.03481531883235,330.49,77.67,77.72,120.09000000000002,129.89600000000002,-165.49,39.23
VEL066,DRV109,2024-02-06,1900-01-01 10:22:00,666.0271160109116,6.15,100.6458641802078,178.0,-71.01,11,at_risk,Naveen Driver109,Delhi,morning,7.8,197,38,5.0,GOAL108,10:00:00,20:10:00,1602.0,7.9,1027.0,7.0,in_progress,146.71,ahead,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.923327645367494,106.99,77.67,77.72,120.09000000000002,129.89600000000002,71.01,341.89
VEL112,DRV118,2024-02-06,1900-01-01 07:03:00,478.27273770090613,5.97,72.5561562434183,170.0,-92.28,3,at_risk,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP041,11:47:00,11:14:00,27.0,13.2,416.0,1.2,Connaught Place,Dwarka,completed,7.0,0,0,0.5102002256842101,77.72,77.72,77.72,77.72,129.89600000000002,92.28,77.72
VEL201,DRV095,2024-02-06,1900-01-01 11:15:00,1655.1743337346495,2.93,542.5922262267845,200.0,366.89,5,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP007,10:48:00,11:15:00,27.0,13.8,245.0,1.0,Andheri,Malad,completed,11.0,0,0,1.7135560861807189,245.41,245.41,189.2,352.57,287.222,-366.89,566.89
VEL093,DRV025,2024-02-06,1900-01-01 07:38:00,514.0,3.22,159.63,186.0,-26.37,13,at_risk,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,4.037267080745341,159.63,159.63,159.63,246.22666666666666,443.724,26.370000000000005,449.4
VEL154,DRV118,2024-02-06,1900-01-01 07:03:00,1299.8688818589283,6.25,210.90711061083903,181.0,27.16,12,ahead,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP167,17:29:00,17:00:00,31.0,17.4,210.0,1.5,Connaught Place,Gurgaon Cyber City,completed,7.0,0,0,1.9972493505625004,208.16,77.72,77.72,164.67999999999998,129.89600000000002,-27.159999999999997,208.16
VEL107,DRV084,2024-02-06,1900-01-01 07:38:00,2026.9518390970206,1.87,642.0452280843147,187.0,895.89,13,ahead,Amit Driver84,Kolkata,evening,6.4,197,45,4.6,GOAL083,06:43:00,16:53:00,1693.0,7.2,308.0,7.4,at_risk,41.62,on_track,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,6.464131976493825,600.0,74.79,189.2,74.79,287.222,-413.0,600.0
VEL038,DRV029,2024-02-06,1900-01-01 10:28:00,803.7014211657373,7.93,105.80921190642749,200.0,-98.87,7,at_risk,Kavitha Driver29,Pune,afternoon,7.0,181,12,4.5,GOAL028,10:17:00,20:27:00,1743.0,8.2,625.0,1.8,in_progress,347.22,on_track,TRIP073,07:31:00,07:59:00,28.0,13.4,154.0,1.5,Hitec City,Powai,completed,10.0,0,0,0.9064955879459198,101.13,126.81,600.0,126.81,443.724,98.87,350.76
